bookid,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher
793,Best of London (Lonely Planet Best Of),Lonely Planet/Sarah Johnstone/Steve Fallon,3.83,1740594770,9.78174E+12,eng,128.0,11,0,09/01/2004,Lonely Planet
12049,The Spider's House,Paul Bowles/Francine Prose,4.02,0061137030,9.78006E+12,eng,432.0,1123,99,10/31/2006,Ecco
4315,Zaat,Sonallah Ibrahim/صنع الله إبراهيم/Anthony Calderbank,3.55,9774248449,9.78977E+12,ara,349.0,122,12,3/15/2004,American University in Cairo Press
25855,The Drifting Classroom  Vol. 4 (Drifting Classroom),Kazuo Umezu,3.91,1421509563,9.78142E+12,en-US,192.0,412,20,2/20/2007,VIZ Media LLC
35806,The Journey (Guardians of Ga'Hoole  #2),Kathryn Lasky,4.0,0439405580,9.78044E+12,en-US,242.0,11354,404,09/01/2003,Scholastic  Inc.
2109,The World Treasury of Physics  Astronomy & Mathematics from Albert Einstein to Stephen W. Hawking & from Annie Dillard to John Updike,Timothy Ferris,4.13,0316281336,9.78032E+12,eng,859.0,371,12,6/30/1993,Back Bay Books
2028,Assembly of Women (Literary Classics),Aristophanes/Robert Mayhew,3.77,1573921335,9.78157E+12,en-GB,124.0,56,4,04/01/1997,Prometheus Books
22482,Final Fantasy Origins - Official Strategy Guide,Casey Loe/Laura Parkinson,3.96,0744002532,9.78074E+12,eng,256.0,25,1,04/09/2003,Bradygames
24037,The Deep (Dive  #2),Gordon Korman,3.78,0439507235,9.78044E+12,eng,148.0,1436,55,07/01/2003,Scholastic
35406,Lego Star Wars: Prima Official Game Guide,Michael Littlefield,4.62,0761554912,9.78076E+12,eng,128.0,27,2,09/12/2006,Prima Games
34241,焼きたて!!ジャぱん 1,Takashi Hashiguchi/橋口 たかし,3.97,4091263917,9.78409E+12,jpn,187.0,6,0,3/18/2002,小学館
18844,Flush,Virginia Woolf/Trekkie Ritchie,3.83,0156319527,9.78016E+12,eng,204.0,3567,336,10/04/1976,Mariner Books
16675,Turing and the Universal Machine: The Making of the Modern Computer,Jon Agar/Jon Turney,3.33,1840462507,9.78184E+12,eng,153.0,56,6,4/23/1997,Totem Books
28396,The Illustrated Man,Ray Bradbury,4.14,0881031909,9.78088E+12,eng,192.0,27,3,11/01/1983,Turtleback Books
6184,Wuthering Heights,Emily Brontë,3.85,0140620125,9.78014E+12,eng,279.0,2155,182,1/13/2007,Penguin Books
38633,The Secret Garden,Frances Hodgson Burnett/Graham Rust,4.13,0590240773,9.78059E+12,eng,298.0,254,24,06/01/1999,Scholastic
38155,A People's Tragedy: The Russian Revolution: 1891-1924,Orlando Figes,4.31,014024364X,9.78014E+12,eng,1024.0,2931,222,03/01/1998,Penguin Books
3886,The Bon Appetit Cookbook,Barbara Fairchild,4.07,0764596861,9.78076E+12,eng,816.0,1816,22,8/15/2006,Houghton Mifflin Harcourt
3744,Harriet the Spy  Double Agent (Harriet the Spy Adventures),Maya Gold,3.8,0385327870,9.78039E+12,eng,160.0,1,0,9/13/2005,Delacorte Books for Young Readers
17632,Tyranny of the Majority: Fundamental Fairness in Representative Democracy,Lani Guinier/Stephen L. Carter,3.87,0029131693,9.78003E+12,eng,352.0,41,3,02/01/1995,Free Press
9529,The Shadow of the Wind (The Cemetery of Forgotten Books  #1),Carlos Ruiz Zafón/Lucia Graves,4.26,0753820250,9.78075E+12,eng,520.0,6726,1018,10/05/2005,Phoenix Press
32691,Four Past Midnight,Stephen King,3.93,0451213599,9.78045E+12,eng,768.0,1430,42,03/02/2004,Signet
5488,The Cairo Trilogy: Palace Walk / Palace of Desire / Sugar Street (The Cairo Trilogy #1-3),Naguib Mahfouz,4.46,0375413316,9.78038E+12,eng,1313.0,3347,245,10/16/2001,Everyman's Library
15779,Sideways Stories from Wayside School (Wayside School #1),Louis Sachar/Adam McCauley,4.15,0747571775,9.78075E+12,eng,144.0,81090,1835,1/19/2004,Bloomsbury Childrens Books
19352,The Epic of Gilgamesh,Anonymous/Maureen Kovacs,3.68,0804717117,9.7808E+12,eng,122.0,314,42,08/01/1989,Stanford University Press
33144,Paint it Black,Janet Fitch,3.48,0316182745,9.78032E+12,eng,387.0,10136,978,09/01/2006,Little Brown and Company
1883,The History of Sexuality  Volume 2: The Use of Pleasure,Michel Foucault/Robert Hurley,4.08,0140137343,9.78014E+12,eng,304.0,51,2,7/30/1998,Penguin
20549,Speeches and Writings 1832–1858,Abraham Lincoln/Don E. Fehrenbacher,4.36,0940450437,9.78094E+12,eng,898.0,1180,21,10/01/1989,Library of America
16728,The Organized Student: Teaching Children the Skills for Success in School and Beyond,Donna Goldberg/Jennifer Zwiebel,3.82,0743270207,9.78074E+12,en-US,246.0,222,26,07/05/2005,Touchstone
31095,Lila's Child: An Inquiry into Quality,Robert M. Pirsig/Dan Glover,3.58,1403356203,9.7814E+12,en-GB,600.0,54,5,1/14/2003,1st Book Library
22284,Diary,Chuck Palahniuk,3.61,1400032814,9.7814E+12,eng,262.0,65139,2120,9/14/2004,Anchor
35786,The Bush Dyslexicon: Observations on a National Disorder,Mark Crispin Miller,3.56,0393322963,9.78039E+12,eng,370.0,209,19,6/17/2002,W. W. Norton  Company
40326,More Plums in One (Stephanie Plum  #4-6),Janet Evanovich,4.45,031236296X,9.78031E+12,en-US,792.0,219,11,04/03/2007,St. Martin's Press
43376,For the Sake of Argument: Essays and Minority Reports,Christopher Hitchens,4.16,0860916286,9.78086E+12,en-GB,368.0,221,9,9/17/1994,Verso
39535,Fabulous Small Jews,Joseph Epstein,3.9,0618446583,9.78062E+12,en-US,352.0,192,29,07/06/2004,Mariner Books
28898,Fundamentals of Heat and Mass Transfer [with IHT/FEHT 3.0 CD with User Guide Set],Frank P. Incropera/David P. DeWitt,3.99,0470055545,9.78047E+12,en-US,997.0,6,0,10/30/2006,Wiley
32422,Hideaway,Dean Koontz,3.84,0425203891,9.78043E+12,eng,413.0,30539,453,07/05/2005,Berkley
7789,Daisy-Head Mayzie,Dr. Seuss,3.87,0679867120,9.78068E+12,eng,56.0,3196,137,01/11/1995,Random House Books for Young Readers
30981,The Kingdom of Shadow (Diablo  #3),Richard A. Knaak,3.93,0743426924,9.78074E+12,eng,339.0,1181,24,08/01/2002,Pocket Books/Star Trek
18655,Shopgirl,Steve Martin,3.43,0786866586,9.78079E+12,eng,130.0,1229,147,09/11/2000,Hyperio
1378,The Essential Iliad,Homer/Sheila Murnaghan/Stanley Lombardo,3.86,0872205428,9.78087E+12,en-US,216.0,212,18,9/15/2000,Hackett Publishing Company  Inc.
43799,Exit to Eden,Anne Rampling/Anne Rice,3.58,0727853414,9.78073E+12,eng,336.0,12646,323,4/24/1998,Severn House Publishers
25198,Rouse Up  O Young Men of the New Age!,Kenzaburō Ōe,3.69,1843540789,9.78184E+12,eng,272.0,282,25,07/10/2003,Atlantic Books
130,Power of an Hour: Business and Life Mastery in One Hour a Week,Dave Lakhani,3.34,0471780936,9.78047E+12,eng,205.0,174,16,5/19/2006,Wiley
40421,Escape on Venus (Venus  #4),Edgar Rice Burroughs,3.7,0345370112,9.78035E+12,eng,246.0,9,0,6/15/1991,Del Rey
19135,'Salem's Lot,Stephen King/Ron McLarty,4.02,0743536959,9.78074E+12,en-US,0.0,56,5,1/19/2004,Simon & Schuster Audio
25295,The Legend of Huma (Dragonlance: Heroes  #1),Richard A. Knaak,4.03,078693137X,9.78079E+12,en-US,379.0,17274,113,01/01/2004,Wizards of the Coast
34208,The Everyday I Ching,Sarah Dening,4.19,0312151225,9.78031E+12,eng,224.0,23,3,1/15/1997,St. Martin's Griffin
25698,An Inquiry into the Nature and Causes of the Wealth of Nations,Adam Smith,3.88,0553585975,9.78055E+12,eng,1264.0,21524,635,03/04/2003,Arlington House
24569,The Gangs of New York,Herbert Asbury/Jorge Luis Borges,3.6,1560252758,9.78156E+12,eng,384.0,2835,209,10/30/2001,Basic Books
22916,The Complete Fairy Tales of The Brothers Grimm,Jacob Grimm/Wilhelm Grimm/Jack D. Zipes/Johnny Gruelle,4.3,0553382160,9.78055E+12,eng,762.0,877,55,01/01/2003,Bantam
10867,The Pleasure of My Company,Steve Martin,3.78,0786888016,9.78079E+12,eng,176.0,13257,1240,10/06/2004,Hachette Books
19580,Shadowland,Peter Straub,3.91,0425188221,9.78043E+12,eng,468.0,10293,253,03/04/2003,Berkley
23961,Marabou Stork Nightmares,Irvine Welsh,3.86,0393315630,9.78039E+12,eng,288.0,8726,267,1/17/1997,W. W. Norton  Company
27590,Simple Acts of Faith: Heartwarming Stories of One Life Touching Another,Margaret Feinberg/Norman Rockwell,4.36,0736910735,9.78074E+12,en-US,48.0,14,3,07/01/2003,Harvest House Publishers
6899,Tuesdays with Morrie,Mitch Albom,4.1,0307275639,9.78031E+12,en-US,192.0,5541,498,6/29/2007,Anchor Books
39201,Getting a Grip on the Basics: Building a Firm Foundation for the Victorious Christian Life,Beth A. Jones,4.67,1577948262,9.78158E+12,eng,124.0,9,0,05/01/2006,Harrison House
155,Anna Karenina,Leo Tolstoy/Amy Mandelker/Constance Garnett,4.05,1593080271,9.78159E+12,eng,803.0,9564,726,07/01/2003,Barnes & Noble Classics
23845,The Nightmare Chronicles,Douglas Clegg,3.75,084394580X,9.78084E+12,en-US,360.0,409,32,09/01/1999,Leisure Books
36264,The Whole World Is Watching: Mass Media in the Making & Unmaking of the New Left,Todd Gitlin,3.73,0520040244,9.78052E+12,eng,344.0,10,1,10/15/1981,University of California Press
2203,John Adams,David McCullough,4.06,0743223136,9.78074E+12,eng,751.0,282649,5325,5/22/2001,Simon & Schuster Paperbacks
42002,Millie's Fling,Jill Mansell,3.75,0747264864,9.78075E+12,en-GB,512.0,8052,463,8/16/2001,Headline Review
21012,One of Us,Michael Marshall Smith,4.04,0553580698,9.78055E+12,eng,368.0,1302,52,07/06/1999,Bantam
2095,The Universe in a Nutshell,Stephen Hawking,4.15,055380202X,9.78055E+12,eng,216.0,29607,645,11/06/2001,Bantam
35115,Sliding Scales (Pip & Flinx #10),Alan Dean Foster,3.88,0345461584,9.78035E+12,eng,257.0,1167,28,9/27/2005,Del Rey Books
2307,Collected Stories  1911-1937,Edith Wharton/Maureen Howard,4.25,1883011949,9.78188E+12,eng,848.0,55,9,1/29/2001,Library of America
16779,The Case of the Terrified Typist (Perry Mason #49),Erle Stanley Gardner,3.75,034591483X,9.78035E+12,eng,154.0,591,31,07/01/1999,Ballantine Books
5966,Edward Lear's Book of Nonsense: With Lear's Original Illustrations,Edward Lear/Simcha Shtull,3.65,1888297018,9.78189E+12,eng,46.0,71,8,11/01/1995,Maxima New Media
3657,The Sea,John Banville,3.51,0307263118,9.78031E+12,eng,195.0,586,103,12/07/2005,Alfred A. Knopf
872,The Illustrated Alchemist: A Fable about Following Your Dream,Paulo Coelho/Alan R. Clarke/Mœbius,3.86,006019250X,9.78006E+12,en-US,198.0,251,32,11/01/1998,HarperCollins Publishers
7052,Blue Shoes and Happiness (No. 1 Ladies' Detective Agency  #7),Alexander McCall Smith,4.06,0375422722,9.78038E+12,eng,227.0,386,37,4/18/2006,Pantheon
25191,A Personal Matter,Kenzaburō Ōe/John Nathan,3.89,0802150616,9.7808E+12,eng,165.0,7081,543,1/13/1994,Grove Press
26254,Anaximander  Heraclitus  Parmenides  Plotinus  Lao-Tzu  Nagarjuna (from Great Philosophers 2),Karl Jaspers/Ralph Manheim,3.92,0156075008,9.78016E+12,eng,138.0,42,4,10/23/1974,Harvest Books/Harcourt
43556,The New American Splendor Anthology: From Off the Streets of Cleveland,Harvey Pekar,4.21,0941423646,9.78094E+12,eng,300.0,577,25,1/22/1993,Running Press Adult
8533,Slay Ride,Dick Francis,3.82,0425196739,9.78043E+12,en-US,288.0,2215,60,04/06/2004,G.P. Putnam's Sons
43933,Tell No One,Harlan Coben,4.11,0440236703,9.78044E+12,eng,370.0,95220,4017,8/25/2009,Dell Publishing Company
19254,Finders Keepers: Selected Prose  1971-2001,Seamus Heaney,4.15,0571210910,9.78057E+12,en-GB,432.0,16,0,04/07/2003,Faber and Faber
33565,Ocean of Words,Ha Jin,3.81,0375702067,9.78038E+12,eng,205.0,419,26,7/28/1998,Vintage
6302,The Best of America's Test Kitchen 2007: The Year's Best Recipes  Equipment Reviews  and Tastings,America's Test Kitchen,4.35,1933615095,9.78193E+12,eng,312.0,193,7,09/01/2006,America's Test Kitchen
11346,Sula,Toni Morrison,3.93,0452283868,9.78045E+12,eng,174.0,47998,2479,04/05/2002,Plume Books
5175,What Looks Like Crazy on an Ordinary Day (Idlewild  #1),Pearl Cleage,3.73,038079487X,9.78038E+12,eng,244.0,19366,645,11/01/1998,Harper Perennial
32432,Fear Nothing (Moonlight Bay  #1),Dean Koontz,4.0,0553579754,9.78055E+12,eng,448.0,31462,833,12/01/1998,Bantam Books
19081,Madame Bovary,Gustave Flaubert/Donada  Peters,3.67,1400132746,9.7814E+12,eng,0.0,3,0,10/01/2006,Tantor Media
25226,Tuck Everlasting,Natalie Babbitt,3.87,0374480133,9.78037E+12,en-US,139.0,1538,184,03/01/2005,Farrar Straus Giroux
8953,Freak the Mighty (Freak The Mighty  #1),Rodman Philbrick,4.01,0439286069,9.78044E+12,eng,169.0,41589,4153,06/01/2001,Scholastic Paperbacks
39308,The Damned (Vampire Huntress  #6),L.A. Banks,4.28,0312336241,9.78031E+12,eng,487.0,69,3,1/24/2006,St. Martin's Griffin
19485,The Book of Illusions,Paul Auster,3.85,0571212182,9.78057E+12,eng,336.0,486,57,09/04/2003,Faber and Faber
12964,Much Ado about Nothing,William Shakespeare/Samuel West/Amanda Root/Arkangel Cast,4.07,1932219250,9.78193E+12,eng,18.0,38,7,11/30/2005,BBC Audiobooks America
42323,Astrid Lindgren,Eva-Maria Metcalf,3.78,0805745254,9.78081E+12,eng,157.0,7,2,11/01/1994,Twayne Publishers
45283,Todo está iluminado,Jonathan Safran Foer,3.9,8497930975,9.7885E+12,spa,344.0,108,11,11/30/2007,DeBolsillo
7343,Tolkien and the Great War: The Threshold of Middle-earth,John Garth,3.71,0618574816,9.78062E+12,en-US,398.0,6230,109,06/01/2005,Mariner Books
42631,Having a Mary Heart in a Martha World: Finding Intimacy with God in the Busyness of Life,Joanna Weaver,4.18,1578562589,9.78158E+12,eng,256.0,14711,442,7/18/2000,Waterbrook Press
18089,The Mating Season (Jeeves  #9),P.G. Wodehouse,4.26,1841591076,9.78184E+12,eng,272.0,59,2,9/20/2001,Everyman
44513,The Roald Dahl Omnibus: Perfect Bedtime Stories for Sleepless Nights,Roald Dahl,4.35,0880291230,9.78088E+12,eng,681.0,2276,170,6/13/1993,Barnes & Noble
423,Where I Was From,Joan Didion,3.86,0679752862,9.78068E+12,eng,240.0,2842,292,9/14/2004,Vintage
31486,Ruby the Red Fairy (Rainbow Magic  #1),Daisy Meadows/Georgie Ripper,3.84,043973861X,9.78044E+12,en-US,65.0,4334,319,05/01/2005,Scholastic Inc.
6545,In the Dark of the Night,John Saul,3.88,034548701X,9.78035E+12,eng,324.0,4278,178,7/18/2006,Ballantine Books
14663,When Red Is Black (Inspector Chen Cao #3),Qiu Xiaolong,3.77,156947396X,9.78157E+12,eng,310.0,1141,120,08/01/2005,Soho Crime
14644,A House Divided (House of Earth  #3),Pearl S. Buck,3.89,1559210346,9.78156E+12,eng,348.0,2849,177,01/01/2006,Moyer Bell and its subsidiaries
15295,A Gateway to Sindarin: A Grammar of an Elvish Language from J.R.R. Tolkien's Lord of the Rings,David Salo,3.73,0874808006,9.78087E+12,en-US,438.0,7,0,11/08/2004,University of Utah Press
13609,ヒカルの碁 22、打倒高永夏,Yumi Hotta/Yumi Hotta,4.21,4088734327,9.78409E+12,jpn,189.0,329,5,06/04/2003,集英社
28485,Elven Star (The Death Gate Cycle  #2),Margaret Weis/Tracy Hickman,3.99,0553290983,9.78055E+12,eng,367.0,15512,219,07/01/1991,Spectra Books
28,Notes from a Small Island,Bill Bryson,3.91,0380727501,9.78038E+12,eng,324.0,80609,3301,5/28/1997,William Morrow Paperbacks
4540,About the B'nai Bagels,E.L. Konigsburg,3.57,0440400341,9.78044E+12,eng,172.0,308,30,03/01/1985,Dell
9799,The Fortress of Solitude,Jonathan Lethem,3.88,0571219357,9.78057E+12,eng,528.0,16714,1010,01/06/2005,Faber and Faber
10939,Ya Sé Que Te Quiero,Billy Crystal/Elizabeth Sayles,4.19,0060845988,9.78006E+12,spa,40.0,0,0,04/11/2006,Rayo
41666,Girl (Girl  #1),Blake Nelson,3.76,0671897071,9.78067E+12,en-US,252.0,2001,198,9/13/1994,Touchstone Books
12627,What Uncle Sam Really Wants,Noam Chomsky/Arthur Naiman/David Barsamian/Sandy Niemann,3.99,1878825011,9.78188E+12,eng,111.0,1679,133,01/01/1992,Odonian Press
31484,Heather The Violet Fairy (Rainbow Magic  #7),Daisy Meadows/Georgie Ripper,3.86,0439746868,9.78044E+12,en-US,80.0,2263,82,02/01/2006,Scholastic Paperbacks
45217,Armadale,Wilkie Collins/Catharine Peters,3.91,0192834673,9.78019E+12,eng,880.0,56,11,08/12/1999,Oxford University Press
39905,A Year in Chocolate: Four Seasons of Unforgettable Desserts,Alice Medrich,3.74,0446526649,9.78045E+12,eng,152.0,28,1,10/24/2001,Warner Books (NY)
8771,When I Feel Angry,Nancy Cote/Cornelia Maude Spelman,3.98,0807588970,9.78081E+12,eng,24.0,113,4,01/01/2000,Albert Whitman  Company
26344,The MacMillan Bible Atlas,Yohanan Aharoni/Michael Avi-Yonah,4.32,0025006053,9.78003E+12,en-US,215.0,14,2,3/17/1993,Webster's New World
38549,Nigella Bites: From Family Meals to Elegant Dinners--Easy  Delectable Recipes for Any Occasion,Nigella Lawson/Francesca Yorke,4.0,0786868694,9.78079E+12,eng,254.0,6587,71,11/13/2002,Hachette Books
24047,The Stowaway Solution (On The Run  #4),Gordon Korman,4.11,0439651395,9.78044E+12,eng,160.0,2041,82,10/01/2005,Scholastic
27607,Mortals,Norman Rush,3.74,0679737111,9.78068E+12,en-US,736.0,469,57,7/13/2004,Vintage
44184,Monster,Walter Dean Myers,3.72,0064407314,9.78006E+12,eng,281.0,56171,5341,03/05/2019,Amistad
24783,Westmark (Westmark  #1),Lloyd Alexander,3.92,0141310685,9.78014E+12,eng,184.0,4222,180,1/14/2002,Firebird Books
41856,Writings and Selected Narratives of the Exploration and Settlement of Virginia,John  Smith,3.39,1598530011,9.7816E+12,en-US,1327.0,28,3,3/22/2007,Library of America
1317,Tides of War,Steven Pressfield,3.9,0553381393,9.78055E+12,eng,448.0,3422,157,8/28/2001,Bantam
30597,The Hunchback of Notre-Dame,Victor Hugo/Walter J. Cobb,4.0,0451527887,9.78045E+12,eng,510.0,140529,2558,04/10/2001,Signet Classics
10996,Your Eight Year Old: Lively and Outgoing,Louise Bates Ames/Frances L. Ilg/Carol C. Haber/Betty David,3.86,0440506816,9.78044E+12,eng,160.0,183,26,03/01/1990,Dell
27151,Pop Internationalism,Paul Krugman,3.68,0262611333,9.78026E+12,eng,221.0,310,16,2/24/1997,MIT Press
17603,Where We Stand: Class Matters,bell hooks,4.18,041592913X,9.78042E+12,eng,164.0,1780,142,10/04/2000,Routledge
44157,Maigret à New York (Maigret  #27),Georges Simenon,3.55,2253142425,9.78225E+12,fre,189.0,315,15,12/04/2002,Presses de La Cite
13448,The Dark Half,Stephen King,3.77,5550707004,9.78555E+12,eng,431.0,103,16,11/01/1989,Viking Books
32281,Demonic Males: Apes and the Origins of Human Violence,Richard W. Wrangham/Dale Peterson,4.03,0395877431,9.7804E+12,en-US,368.0,686,64,11/14/1997,Mariner Books
15688,L'Étranger,Albert Camus,3.98,2070360024,9.78207E+12,fre,184.0,13454,765,03/02/2000,Gallimard
15373,The Return of the King (The Lord of the Rings  #3),J.R.R. Tolkien,4.53,0965307794,9.78097E+12,eng,440.0,202,10,01/01/2001,Quality Paperback Book Club
28940,Behind the Scenes at the Museum,Kate Atkinson,3.96,0312150601,9.78031E+12,eng,336.0,26443,2116,11/12/1999,Picador USA
14258,English Passengers,Matthew Kneale,4.06,0140285210,9.78014E+12,en-GB,462.0,537,65,4/26/2001,Penguin
4337,The Zanzibar Chest,Aidan Hartley,4.01,1594480117,9.78159E+12,en-US,496.0,2218,172,08/03/2004,Riverhead Books
12447,You Can't Go Home Again,Thomas Wolfe,4.04,0060930055,9.78006E+12,eng,711.0,4025,265,08/05/1998,Harper Perennial
12533,The Maytrees,Annie Dillard,3.57,0061239534,9.78006E+12,eng,216.0,4870,975,06/12/2007,Harper
8559,Enquiry,Dick Francis,3.96,0425197050,9.78043E+12,en-US,272.0,96,4,07/06/2004,G.P. Putnam's Sons
31823,A History of Philosophy 1: Greece and Rome,Frederick Charles Copleston,4.1,0826468950,9.78083E+12,en-GB,544.0,20,4,06/01/2003,Bloomsbury Academic
39506,The Burglar Who Liked to Quote Kipling (Bernie Rhodenbarr  #3),Lawrence Block,3.83,0060731257,9.78006E+12,eng,304.0,2473,138,03/01/2005,HarperTorch
37954,The Last Dance (87th Precinct  #50),Ed McBain,3.69,0671025708,9.78067E+12,eng,336.0,752,57,12/01/2000,Pocket Books
1391,Aeneid: Selections from Books 1  2  4  6  10  12,Virgil/Barbara Weiden Boyd,4.35,086516584X,9.78087E+12,eng,161.0,69,6,01/01/2001,Bolchazy-Carducci Publishers
14812,The Sword of Angels (The Bronze Knight  #3),John Marco,3.9,075640360X,9.78076E+12,en-US,980.0,827,23,07/01/2006,Daw Books
23292,Dubliners: Text  Criticism  and Notes,James Joyce/Robert Scholes/A. Walton Litz,3.85,0140247742,9.78014E+12,eng,492.0,331,32,08/01/1996,Penguin Books
36154,The Price of Glory (Saga of the Gray Death Legion  #3),William H. Keith Jr.,3.89,1555600387,9.78156E+12,eng,321.0,445,6,10/01/1987,FASA Corp.
23849,The Halloween Man,Douglas Clegg,3.36,0843944390,9.78084E+12,eng,360.0,583,71,10/01/1998,Leisure Books
19578,Lost Boy Lost Girl,Peter Straub,3.48,0449149919,9.78045E+12,eng,368.0,4017,296,9/28/2004,Ballantine Books
32213,Expectant Father,Melinda Curtis,3.6,0373713010,9.78037E+12,eng,304.0,40,2,12/15/2011,Harlequin Special Releases
8881,Planet of the Apes: The Fall,William T. Quick,2.92,0060086203,9.78006E+12,eng,288.0,53,2,06/04/2002,HarperEntertainment
5530,All the King's Men: Three Stage Versions,Robert Penn Warren/James A. Perkins/James A. Grimshaw,4.0,0820320978,9.78082E+12,eng,264.0,3,0,07/04/2000,University of Georgia Press
42048,Shakespeare's Secret,Elise Broach,3.88,0805073876,9.78081E+12,eng,256.0,7373,645,05/01/2005,Henry Holt & Company
45500,La conspiración de los alquimistas,Hania Czajkowski,4.0,030727411X,9.78031E+12,spa,488.0,51,4,03/05/2005,Debolsillo
43089,Industry and Empire: The Birth of the Industrial Revolution,Eric Hobsbawm/Chris Wrigley,3.92,1565845617,9.78157E+12,eng,411.0,301,14,09/01/1999,The New Press
24985,Bellwether,Connie Willis,3.92,0553562967,9.78055E+12,eng,248.0,9419,1110,06/02/1997,Spectra
38429,The Actor in You: Sixteen Simple Steps to Understanding the Art of Acting,Robert Benedetti,3.65,0205479804,9.78021E+12,eng,160.0,5,1,10/01/2005,Allyn & Bacon
